event_id,floor,artist_name,set_time_start,set_time_end
2891,Panorama Bar,Eris Drew,2019-07-27T21:00:00Z,2019-07-27T23:59:00Z
2891,Panorama Bar,Luigi Di Venere,2019-07-27T23:59:00Z,2019-07-27T03:00:00Z
2891,Panorama Bar,Kim Ann Foxman,2019-07-27T23:59:00Z,2019-07-27T03:00:00Z
2892,Kantine am Berghain,Lucy Railton,2019-07-12T21:00:00Z,2019-07-12T21:30:00Z
2892,Kantine am Berghain,Lucio Capece,2019-07-12T22:00:00Z,2019-07-12T22:30:00Z
2892,Kantine am Berghain,Jasmine Guffond,2019-07-12T23:00:00Z,2019-07-13T07:00:00Z
2894,Kantine am Berghain,Philipp Drube,2019-07-27T02:00:00Z,2019-07-27T04:00:00Z
2894,Kantine am Berghain,CEO of NovaFuture,2019-07-27T04:00:00Z,2019-07-27T12:00:00Z
2894,Kantine am Berghain,Tobias Lichtmann,2019-07-27T22:00:00Z,2019-07-27T02:00:00Z
2895,Kantine am Berghain,Carnivore Club,2019-07-30T21:00:00Z,2019-07-30T21:30:00Z
2895,Kantine am Berghain,Boogarins,2019-07-30T21:45:00Z,2019-07-31T05:45:00Z
290,Kantine am Berghain,Nova Huta (dj),2011-09-28T00:00:00Z,2011-09-28T08:00:00Z
290,Kantine am Berghain,Frau Kraushaar (dj),2011-09-28T00:00:00Z,2011-09-28T08:00:00Z
290,Kantine am Berghain,La Stampa,2011-09-28T23:00:00Z,2011-09-29T07:00:00Z
2900,Kantine am Berghain,Darjeeling,2019-09-15T20:30:00Z,2019-09-15T21:00:00Z
2900,Kantine am Berghain,The Holy Drug Couple,2019-09-15T21:15:00Z,2019-09-16T05:15:00Z
2908,Säule,HYENAZ,2019-07-24T21:00:00Z,2019-07-24T21:30:00Z
2908,Säule,CHRISTEENE,2019-07-24T22:00:00Z,2019-07-25T06:00:00Z
291,Berghain,Walter W. Wacht (dj),2011-12-03T20:00:00Z,2011-12-04T04:00:00Z
291,Berghain,Gary War,2011-12-03T21:00:00Z,2011-12-04T05:00:00Z
291,Berghain,John Maus,2011-12-03T22:00:00Z,2011-12-04T06:00:00Z
